jet1_x,jet1_y,jet1_z,jet2_x,jet2_y,jet2_z
-7986.072474,2.984387242,0.00771327,41433.84999,0.892442129,0.107964265
-2085.418244,5.097984047,-0.453836194,36071.10657,1.415528666,0.240019902
-15117.55843,4.278982247,0.15509733,-12477.20855,1.794903881,0.491744178
-49085.83908,1.677191256,-0.161153575,-12363.39409,3.659328201,0.240983084
38304.87115,5.571921902,-0.015260092,41856.7463,5.879286287,-0.20384804
-31395.63003,2.235405806,0.042845727,-41016.02622,5.184177907,-0.095223257
40251.13825,1.840866614,0.249453106,-3563.495716,1.61054469,0.382631661
23911.84188,2.663750267,0.236297309,-12695.40617,2.537144966,0.122852387
-18398.38811,4.946274708,-0.128470942,49365.46138,1.022643807,0.34455316
43390.33221,2.734728658,0.497500937,-37112.83227,0.285358115,-0.065731952
-22298.79564,1.725131856,-0.266830722,-24051.49301,2.40034484,-0.276938017
-27769.22038,4.872584504,-0.280718219,-334.8108366,0.151079113,-0.475808105
-3428.283906,2.341421248,-0.155310463,-29195.83206,5.5229916,0.126991908
29754.22121,0.558972151,0.045210461,-26785.84039,1.710094927,-0.484453916
-22433.20045,4.277637674,-0.410527496,-33365.96228,3.527971625,-0.340835002
-13434.1675,3.844572978,0.041364798,-29873.42756,1.201054474,0.262190962
17042.61586,0.144591353,0.108245561,5744.355865,5.165269478,-0.133983352
-14958.23798,3.729391186,0.06562686,-27311.85178,1.79012276,-0.048174369
-28183.81442,3.714917198,0.420967147,32777.1339,5.867382182,-0.338460688
-24404.13985,2.060764994,-0.03835896,2094.888632,1.954251827,0.073712905
-7997.902291,6.066186703,0.442151241,-7462.594724,3.905357225,-0.022655774
-16606.20518,4.449241168,0.42439156,12005.44535,3.732240355,-0.460852662
-43968.46576,3.038898103,-0.098018881,16950.33882,1.203885902,0.047221747
32810.93265,3.668909487,-0.349072566,-20950.13127,3.906227383,-0.118930941
30119.89938,5.805539752,0.235207096,508.4466189,1.408609555,-0.300430372
-15873.3394,5.190438056,0.196417905,-11857.89112,2.773803801,0.495073042
-38702.3511,5.920868691,-0.108419699,-42683.36103,1.298995712,0.228237848
28707.15016,6.268412521,-0.130664504,-29596.89061,4.677577933,0.209456529
-3833.33426,3.268390016,-0.012507661,30922.45915,2.842106259,0.136654771
26197.20604,1.436093298,-0.055242935,-41529.91574,5.195894704,0.417219632
29132.40826,5.43779042,-0.412442855,-40355.43186,5.155530449,-0.364178339
-12027.85608,6.146851243,-0.156388478,35618.36939,0.262857823,-0.165139481
-4940.069076,6.258205399,-0.332384011,-13831.4919,0.392556851,-0.23215481
-24241.13662,5.134512516,0.016133071,38186.3026,1.532907505,-0.387532953
49826.27437,4.096456533,0.126160063,-36550.01613,4.877842926,0.055053872
-34220.44731,3.603877198,0.253771604,41966.31836,1.403095404,-0.047453737
5924.696187,1.24575763,0.27818273,-45943.49595,2.938090975,0.199342565
38793.59443,2.726762059,-0.409194947,-26634.6302,3.645116999,-0.175748824
-11095.64043,4.674920845,0.131019186,27013.39603,2.889490314,0.062843547
-34637.47521,4.4033281,0.410749309,-1023.05969,0.586632311,0.157737117
28383.80695,1.278842931,-0.423900835,37501.92897,4.579333778,0.282910443
-23848.15384,1.766490709,0.434025683,-17875.41842,5.726618665,0.377295948
-41975.71456,2.269126799,0.276132915,-33317.54754,5.883159098,-0.105740429
30657.38127,2.498024324,0.1042865,-25342.52574,2.348573069,0.242208684
29514.57745,4.591516798,-0.046131884,42481.04281,4.841732856,0.186001601
-23586.61784,3.014767766,0.075948148,-38925.35441,4.579040272,0.403068586
20894.95529,3.73593941,0.063245037,13139.87881,5.677463823,-0.143662948
-15181.75226,3.080536086,-0.188550234,27829.6086,3.324193496,-0.047395064
-20745.93526,1.057192297,0.328861522,-41311.99029,0.556249189,-0.189498905
15879.53096,5.987176075,-0.142052169,19845.48172,5.104404421,-0.317247633
25946.50815,5.942952422,0.164614752,-8034.863745,0.519874969,0.158828103
-20548.7046,0.374502789,-0.025072581,-37009.86428,4.614416131,0.460256437
-9162.278009,4.880295617,0.485432547,23916.86576,0.740959293,-0.415087052
-38925.85043,5.582277193,-0.16900929,43820.82801,5.628175968,-0.222764449
10518.84567,3.998632216,-0.207144466,42016.17184,1.436173751,-0.380747643
-49859.2676,2.567623937,-0.180791234,39382.40548,1.022203702,-0.127677691
-35736.51629,1.905760177,0.02973085,-13474.62174,4.4876781,-0.188296339
35460.38233,3.079127461,0.428241932,-37143.07729,2.566433404,0.083386925
-1122.347336,1.740205818,-0.169420718,-24636.71315,3.072928227,0.308647721
-30623.60577,5.21845166,-0.079770215,7935.07748,3.918993543,0.212437465
-42558.14141,1.252702684,-0.20475495,36155.7325,3.434008483,-0.271219581
16733.95077,1.975408851,-0.079450902,20374.1556,3.986351023,0.073987269
-17962.70621,5.307636284,0.10205554,-24640.50661,0.89813869,-0.346017524
26753.29634,3.234564065,-0.373711296,8126.368049,3.635098576,0.344108398
36703.88306,6.066400526,-0.195019695,-48702.29897,3.287978795,-0.413679235
-11137.24342,2.862102006,0.005663881,47181.55628,3.762885823,-0.037133629
19452.98335,0.702100753,0.290334739,41012.20458,0.738354926,0.095418581
2392.846019,2.738410909,0.402461898,33934.43565,3.324627431,-0.239166115
48355.73043,1.67155405,0.406184847,31513.88517,2.255049343,0.365180704
-34601.46011,4.188627501,-0.389330076,-16976.15836,2.580722693,-0.230146624
3802.112707,0.448603704,-0.207176794,16615.78026,5.95229224,-0.497965794
-293.793092,2.302207079,-0.119230358,47058.44701,1.470780872,0.072415454
-15112.05987,1.689757414,0.445121348,-6947.136882,5.312425976,0.195677301
5482.981107,0.951087572,-0.241384332,-24024.74013,1.769736009,-0.099462672
-23664.15518,3.167461471,0.291916999,-7970.242883,6.220815702,-0.420719003
-41433.60864,2.031352007,0.066226084,-9999.951232,5.158730543,0.293734521
-39007.50564,2.632620475,-0.47029223,-2004.581124,3.658864559,-0.462661121
-29287.43943,2.680372259,-0.274780833,-37099.71122,4.761368595,-0.461146822
25533.93422,4.141409649,0.479629738,-14794.34184,0.387679991,-0.240868128
-7702.912682,5.117137076,0.41312672,32808.69936,0.178958089,0.394991017
30586.08838,1.230827135,0.055002894,-29384.86735,3.043741847,0.177498289
-34898.50265,4.354078888,0.373074125,-40375.67108,1.165005878,0.422271355
44520.48282,3.88310399,-0.347966645,-37573.25784,4.599227654,-0.233820722
18330.71286,6.150066741,-0.406085498,-4481.878994,4.272098462,0.075973536
-22216.94942,0.769581633,-0.327515966,15384.62139,1.136274262,-0.16141422
38868.54269,1.868440983,0.487919121,-44105.37858,2.832004829,-0.220950995
-9247.818853,3.653469347,-0.307099207,22589.10001,2.48651213,-0.419257892
-8288.7139,4.678925641,-0.403651233,21928.3641,3.994251463,0.311194407
-49423.43982,4.142057778,-0.367791893,47749.2042,3.65640849,-0.249635353
39830.61118,5.183455145,0.033918027,41066.62973,4.945562729,-0.478288237
16598.17976,4.087990709,0.282706264,-37270.54813,5.738974877,0.099405862
-15980.76493,4.6891666,0.052771092,1199.274252,3.946665466,-0.434072729
8332.629965,3.540582013,0.265444318,-30432.43793,4.565866488,-0.286822511
-23092.05533,4.924658365,-0.290971003,46663.33523,2.946780909,-0.199491236
-23338.59464,3.789430711,0.208015013,-2463.474546,5.994753834,0.339859446
-15445.91957,5.644260587,-0.095534238,15730.67082,5.176282934,-0.061881383
-26674.70024,4.618301865,0.069371767,42849.68371,1.991825127,0.481746403
-12962.18664,4.486145279,0.311522874,9673.241356,1.362333783,0.41820537
40223.12357,2.378306967,-0.157854718,9044.985884,2.461374647,0.207501794
32352.49329,1.715577653,0.006918674,35047.93478,1.20852051,-0.388695044
8241.298361,2.816876497,0.379717968,-41901.22646,6.019345136,-0.038394781
6334.915542,2.862843801,-0.082505043,1561.996911,0.475260417,0.126570797
25841.45582,5.688497454,0.182520074,29768.72804,5.075888497,0.23687584
17776.23478,1.40092097,0.095937816,35537.60281,3.869273308,-0.18444691
30753.59236,0.831681383,-0.025407438,-2018.761022,4.753981427,-0.360501906
7391.551743,0.570210656,-0.412948611,-12933.73546,0.262558344,0.233728564
-38619.67991,0.620265646,0.159271749,49264.35952,3.740824988,-0.084441865
3064.964053,0.601856382,-0.194023769,34726.11657,5.776697693,0.356333462
27121.12198,1.019614582,0.075653227,-27618.59787,2.990515749,-0.406554924
-25361.50171,4.209857065,-0.170901232,-20160.19242,2.064221648,0.411235275
22549.8837,2.38868109,0.044291746,-28320.79176,2.449359238,0.311393148
41980.22433,5.439802002,-0.449411432,44072.19899,4.371575688,0.066540573
17249.06838,1.604547825,0.170359692,-39232.08757,4.775594575,-0.40196401
2568.358321,1.541539097,-0.387748672,-34210.85047,2.335952551,0.187247733
-10390.27104,5.690004141,0.350178096,-36377.97474,0.904902832,-0.357389525
-48786.91497,6.003850997,-0.384812433,16836.00054,1.725276359,0.401598436
36513.79215,4.278766658,0.146784799,-45105.99322,2.860154551,0.316378261
-48301.03718,5.031901795,-0.327531735,12494.47351,4.004154645,0.216071904
-40023.25859,4.134978545,0.225903962,-48376.5098,5.348228681,0.301493899
37179.67241,1.38347132,-0.023052359,-1681.548641,4.804540619,-0.297517365
8521.52409,2.890692045,0.118547638,33122.4367,4.385054917,-0.407829906
15496.36557,5.125506939,0.357203051,-11199.17573,2.957829205,0.072110124
24884.37308,6.18600172,-0.144509542,-2936.413968,0.741438274,0.04317624
-44179.19025,2.373854868,0.275394248,40553.47845,4.691935823,-0.297583202
35436.31268,3.763628165,0.146875153,-30925.74992,3.749769355,0.232015229
24256.20443,5.846414162,-0.186261597,43523.94653,2.26105714,0.449423607
29344.22738,5.469034426,0.376656173,-35222.12592,2.384328295,0.082560398
-37227.92758,0.691942954,-0.464643648,14457.55617,4.704859719,0.154914024
9263.704082,4.185354113,0.006816803,29716.26024,4.34304081,0.223063138
7467.103877,2.848194718,0.169330718,-29217.16367,2.05597775,-0.141895597
28673.951,3.477847692,-0.258419293,-1170.164024,4.334817359,-0.203090964
30250.64856,5.311022762,0.149506126,-20787.94356,6.116221343,-0.467592772
34540.33435,3.758031917,0.403427392,-4062.314798,4.352009604,0.05483573
14031.3896,0.720263097,-0.418156641,17153.27439,4.418737335,0.137597883
33911.33624,4.032817164,-0.271208472,-17375.1568,4.767889425,0.16602055
11821.74734,2.585376295,-0.254132051,-33587.25911,3.398649481,0.473787406
-18990.28169,5.391863614,-0.03290789,36162.64056,5.939406846,0.330329248
48715.00726,5.984873049,0.332226071,-40828.81927,5.381325932,0.047876797
-22075.69556,2.542501493,-0.14549196,-17213.04838,0.561055005,-0.46869001
20766.77612,3.082001722,-0.428012649,-26190.62734,5.461443355,0.106276263
-31614.53347,3.303535148,-0.498399611,8719.914241,0.591721695,-0.462961441
-2471.234637,5.070518978,-0.003299553,28007.14402,2.837200522,-0.343540278
17810.795,4.290770008,-0.186896508,-15023.82803,0.040449866,0.037007888
-37620.26848,5.210893109,-0.342829614,47262.42872,3.227392956,0.407292601
-45786.84369,2.350165352,0.388238409,-7693.84271,2.601831263,0.275151257
33241.75044,5.787325517,0.010239213,45104.465,3.978223882,-0.077001308
-46860.80101,0.674117565,0.07529766,-19495.84039,2.270087401,0.138531344
-17189.20369,5.308174331,0.087874904,-19524.73347,4.780798581,0.370615451
11954.16229,1.642158443,0.379273176,3252.380336,3.49091346,-0.002527481
-11690.18088,1.149902076,0.399682338,22533.95441,3.631008079,0.098729249
1442.162891,4.420273926,-0.072484373,30791.00936,2.787379858,0.11694025
35871.31769,1.312232813,-0.467894912,35558.88164,0.122174353,0.20609777
-22891.75909,2.000041111,0.362207929,-24742.65743,0.716511593,0.273017901
11135.54333,2.134538576,0.260445699,19070.56777,1.900146241,-0.34934333
20682.17117,4.942638802,0.094633569,-21463.44647,5.718503958,-0.327842131
45044.61631,0.925315292,0.165197801,-16800.97005,0.57032026,0.055139869
-26884.10173,6.068836966,-0.384200736,-33636.19031,5.848908909,-0.335888953
-12782.60524,3.933328349,-0.055423757,-2175.981651,3.982353128,-0.274649165
39784.37509,4.389631689,-0.167811904,-44814.5231,2.800161551,-0.206562912
-16983.70259,3.102081643,-0.429035934,14310.95199,3.040848392,-0.262171056
34340.28782,1.035992172,0.301956295,-28104.22378,5.293594335,0.413319035
16109.80339,2.044717338,-0.432284727,-45278.90933,1.706893069,-0.306091974
39208.4229,4.330162397,-0.315682166,38565.43408,0.783396766,0.116180433
-16874.94745,3.998652944,0.245997884,-12174.1571,5.519259764,0.155556384
35924.88955,0.721638801,0.067518205,-18939.46313,3.932449758,-0.433340855
-2014.313858,1.527237851,0.203140032,-49121.031,0.681732181,0.411680617
-36209.55303,3.831014292,0.320932311,19218.86063,2.565770341,-0.386485582
-1025.02103,5.426391979,0.478650433,-6241.816245,3.892595807,0.230147621
-15649.49825,5.489103156,0.209564949,-9626.451583,5.442770206,-0.123330978
34250.63715,1.259273309,0.282322018,-27182.06176,0.10036968,0.169870054
33302.07485,5.365064018,0.278231583,13760.55448,0.241422916,0.476121235
-25030.19408,2.016301563,0.406969488,2453.220862,5.078857022,-0.251480883
25632.99513,2.71404066,0.44958573,-48481.36814,6.034543339,0.203228755
-34041.90896,3.083650674,0.473618587,-42315.42362,3.590828063,0.063403117
8404.510151,3.971362215,-0.21688648,-11784.74931,5.7922551,0.356749994
14854.68874,4.064011399,-0.345469236,48606.4048,0.186037659,0.112665396
-40898.45029,5.676305652,-0.298367335,24419.43121,1.487492611,-0.492853205
48031.72698,4.233123647,-0.191092325,27471.83128,2.659220868,-0.221703733
-6763.847153,0.39882542,-0.334745693,9914.645276,4.01719171,0.279202781
33686.88871,3.48774765,-0.08513364,2256.409802,2.393876437,-0.261978469
16916.0089,2.16196537,0.348882944,-31196.35107,3.345718202,-0.391954374
-26709.28894,2.47518312,0.28694807,6701.570649,1.591661263,-0.19005376
-2548.376684,1.927319577,-0.449399697,-20778.64436,4.665464343,-0.428223346
19986.33922,0.580636103,0.496353941,44952.35542,3.594078176,-0.382759841
-14966.93915,5.923928297,0.339967607,-1560.367771,1.026373184,0.031281174
1073.309399,6.275009529,-0.480138682,-20226.86371,3.758954696,0.208321327
-22219.65983,2.597380403,-0.451956458,-18533.40947,2.225622688,0.443608403
23642.11068,1.359387486,-0.440579917,-22071.06676,0.208874047,0.283914303
4336.496985,5.158411672,0.210158258,17281.40708,5.473830005,-0.277852033
-1775.069147,3.410653134,0.260315248,18023.32064,5.241561873,-0.476407126
39494.20916,4.985931816,0.332713898,-13325.00143,6.051016967,-0.041135253
31930.04869,5.412663451,0.095741252,39148.62388,0.742146325,0.113965334
-13692.70241,3.640657137,-0.377453342,31895.63628,0.976270502,-0.112766154
-20857.55145,2.889835926,0.164793054,12034.59769,5.540449773,0.317595583
-10131.61032,0.259274713,-0.167694592,-30104.55397,0.594221915,-0.205551268
-17272.8911,2.336241911,0.352865215,25332.35064,6.11089624,-0.299268828
34.86603818,2.166066145,-0.443045058,17862.31874,5.29949663,-0.145308581
-40542.12136,1.056720208,0.41797881,34648.42716,6.1699263,-0.240041949
20639.08918,1.410395559,0.379552033,9561.804883,0.391039546,0.419445135
-39247.10482,2.570747104,0.352867123,-10371.1798,0.552517626,-0.359095918
-3623.093015,4.424297471,0.133688293,-16667.82379,1.649892172,-0.423621593
-19102.56857,5.531623407,-0.334823586,-14905.79001,3.381290917,0.26098654
38299.22267,4.597531544,0.432904573,-43667.96092,1.045328185,0.366829439
-34849.86364,1.198672487,-0.023837957,-44747.93781,3.054117362,0.194069365
-12847.71168,2.16249435,0.184428466,-20410.78105,5.927544199,-0.035618393
9204.730143,4.823741994,-0.14933861,-14498.01245,0.380330851,0.067942796
-14069.40662,1.957928642,0.385128091,-23918.78597,1.699068556,0.260714098
36541.66235,1.792507862,0.067142211,21380.51086,5.65337926,0.249153174
-37489.55549,5.021059566,-0.054911946,-10706.91289,2.147952534,-0.067980716
-42373.43612,1.625425105,0.171643664,48193.57691,5.111023284,0.160756393
-37868.67759,0.077791313,0.103984282,23679.18579,2.286413702,0.237335037
46152.54436,4.294272571,0.184193602,38156.12672,3.462431341,0.424178015
41985.34639,4.809092384,0.297513985,44012.558,5.729699267,-0.492006544
22635.34226,6.140208085,0.249731848,34289.68721,0.662089711,0.35558994
13611.70908,5.832329744,-0.051508293,-25763.50482,3.70169128,0.039890077
22807.42693,4.598267114,-0.219126612,3773.039445,0.344973057,-0.238337228
-28376.56224,3.086424531,-0.30374932,984.9284688,5.190717039,0.316462681
34916.7278,2.271901849,0.432041554,1985.100567,4.528917075,0.114137758
27468.6973,5.625314093,0.452920241,-24651.59104,4.242434374,0.229643695
-23469.59213,2.762065522,0.184760173,-32113.97329,4.685425065,0.31791436
-45131.49012,3.586090454,-0.031008855,-49483.55969,6.116711866,0.073795723
4382.460115,4.744759622,-0.101961424,-44562.68162,0.891293039,0.259502205
-28595.33047,4.422689891,0.311679047,30563.27,4.893160001,-0.122132826
49846.62247,5.638152096,0.078246503,-14197.37854,1.278989112,-0.149754901
32462.98778,4.092269288,0.300170719,-22998.27313,5.019217134,-0.126495708
26997.6944,1.166001633,-0.307786492,-22301.77532,0.937966043,0.396377113
44499.73206,5.112975798,-0.146866368,13213.23667,3.839342908,-0.346874756
36394.16779,1.652357148,-0.334103571,-41427.89177,3.785005534,0.156234103
4979.61771,5.247847594,-0.296760427,39656.26237,0.344922063,0.175701353
23979.64936,3.379356431,0.367798624,-47112.72181,0.408279567,-0.418236957
6076.378509,3.569505414,0.350205683,48786.82309,2.141742674,-0.05469947
10722.41302,2.8578623,-0.399618785,12542.35726,2.670140189,-0.378808353
-47604.16699,2.848788677,0.397259993,40339.74047,0.139080317,-0.248198589
-33504.71906,4.473630991,-0.334411751,47988.60954,4.870328243,0.482627299
-22139.9314,4.643536381,-0.182222457,-34640.9853,4.642849553,-0.265287805
-42128.64553,3.682547289,0.04783534,48719.43856,4.84130215,-0.288897424
39908.58399,4.390251467,0.240223468,3756.7761,0.315757119,-0.298789221
-37691.33378,0.78040795,-0.314196857,-42633.50486,1.445267184,-0.425401071
44513.69481,4.826246969,0.21888291,-24286.72061,0.438485124,0.402797155
-3705.687756,0.029719866,0.107489558,41780.81662,3.439362768,0.130833429
-25075.17934,4.62059112,0.396842803,11077.98196,6.067501994,-0.012137628
-33694.06816,1.724987825,0.495214379,-18755.03772,4.980926524,0.343318209
47528.3673,2.007980625,0.020565115,45590.22667,4.670628229,-0.495621497
7288.515188,0.530327242,-0.326957512,-43019.1036,6.22379879,0.465771127
28176.63806,0.045914878,-0.048742037,35664.57862,5.368500348,0.242720591
-49961.09369,1.289808413,-0.012189021,-23240.23299,6.054040379,-0.112983007
-17311.33158,1.453622098,-0.126674255,-11884.15604,5.618845953,0.223215094
17535.98622,4.544262943,-0.422763005,-29329.5171,1.504350443,-0.037939551
313.1519283,6.136932656,-0.361684692,-22834.34316,2.003953473,0.226536573
27792.96444,4.321044991,0.107095814,8166.802319,0.279617072,0.020053731
9031.803469,3.625723113,0.316933122,-23799.54178,0.669047746,-0.499439338
-12695.2357,1.12888958,0.112540661,28665.25675,3.924509162,-0.286183519
564.6558345,4.587872084,-0.058376017,-46356.55742,4.557006197,-0.29732412
-43117.70612,5.093949463,0.276485346,15580.37367,3.885429776,-0.295430687
46647.78139,2.229768416,0.314582075,-35613.17088,4.703820887,0.401523511
9125.507385,6.015984034,-0.003876999,14164.11135,2.769215407,0.146080194
-34745.39438,3.909015506,0.310172454,-12266.44242,0.143138776,-0.04394454
49383.37778,2.924478245,0.016413113,-49048.12739,0.102275399,0.020560913
49597.93902,2.169616799,0.158089657,40970.77227,4.014611047,0.150739688
9284.125567,4.090666542,0.053934098,-43738.72539,3.070007738,-0.449658659
36265.68135,2.623934141,0.011386981,-32571.46826,2.629617221,0.052559857
-15577.07416,0.638163352,-0.08849722,-43841.18578,1.840824306,-0.451961915
-45515.85634,0.37413057,0.092685242,-14307.89223,1.179847941,0.246714893
25120.93899,0.143435151,-0.338290281,-24819.39941,6.261638492,-0.040015843
-48544.29745,2.029750877,0.164352764,43771.7786,6.003263487,-0.043327865
14411.39435,5.536688644,-0.021619803,38232.82513,2.192855594,-0.240774157
19955.15916,4.046593819,0.37260473,24194.23744,4.73084989,0.28994631
-7295.017771,1.903139579,-0.139137008,12606.35492,1.903363828,-0.215021885
-21975.4418,0.982978032,0.196743579,-25739.69636,3.590290082,0.296247843
45984.69065,0.503880015,0.051255691,6143.597428,6.269863193,0.195925513
9114.790295,4.044815811,0.270878404,-22917.10364,1.173365493,-0.071708452
28630.2282,1.61126986,0.486948511,12207.23912,2.156099214,0.414708649
16157.75346,5.795229279,-0.067233516,44082.24452,5.624831758,0.166490339
-12281.28508,1.424297467,-0.042415189,19834.977,3.329119925,-0.062411896
-26726.81737,2.217192152,0.193880417,-30915.20501,4.359554114,-0.171169902
42786.43937,2.827666276,0.127038928,21920.63327,0.751428421,0.434488585
46882.81036,6.270294086,0.215115217,-41866.79231,4.604776014,-0.393239462
15323.42262,2.423243513,0.247766009,-22127.33842,6.003831572,-0.478699875
34993.29495,2.498754516,0.066600188,-41662.06049,5.000780469,0.314029486
43207.01556,3.560883288,0.317923668,-34531.67049,6.167220363,-0.034996876
11343.86435,0.044293957,0.408796941,46124.63065,5.759664253,-0.16784372
-22794.58495,3.599397594,0.33477344,-20632.46536,5.916397394,0.251170738
33978.0646,0.278471471,-0.030218007,-40069.40595,2.16635296,0.231872148
-36450.32704,4.823323676,-0.142964169,15063.29488,5.360769566,0.059190265
-14407.81536,3.995107384,0.264810618,25534.74954,4.848662406,0.251301374
3023.135285,0.295927435,0.247481351,3034.741607,1.711461717,0.246581883
19320.30833,1.591853398,0.380375803,-13952.58196,5.255331121,-0.386233327
-36966.83124,4.161832527,-0.157397728,15804.07708,5.526212711,0.079065048
46455.84871,0.093660429,0.24695858,33833.11764,4.621543547,-0.358345535
-36008.95967,4.316556606,-0.282899192,-47316.46169,6.171491675,-0.121519026
-29436.3438,1.340507312,0.137771277,-22424.55412,5.386326381,0.420043549
23245.28675,2.89608566,0.312551769,37202.04429,4.375070441,-0.26436719
44142.03475,0.462874363,-0.491382021,-8854.73008,0.900352839,-0.139893887
34178.00298,5.296369859,-0.493608298,5510.082701,2.055333507,-0.298100525
33952.95763,0.797086817,0.363578612,39712.99153,4.405787667,0.292825058
-13794.15314,4.819825604,0.396322817,-23231.30232,2.136317436,0.430089369
40665.41453,0.444574516,0.437002779,5848.748601,0.819487235,0.478318504
-41198.8245,1.675915399,-0.457963176,-24612.37399,2.742430094,-0.115691573
21664.25103,1.138135996,0.084838324,7745.73213,5.545649369,-0.175941122
-38540.85964,3.205520052,0.455481615,-43271.96421,5.811308572,-0.244448379
-40007.26876,0.098239439,-0.093510498,35760.95066,0.810050226,0.213248079
-44917.56308,0.857160343,0.21026936,-26426.60121,3.111201559,0.260343448
-31599.41392,3.454631894,0.341003961,8785.651767,3.936610127,-0.085113763
-13445.28859,4.458209478,0.011589357,-7855.235027,5.741589012,-0.286301396
17998.74091,5.030489585,0.189257441,30456.37043,0.455133239,0.179956601
38434.8684,5.052703496,-0.34359341,-47212.83538,2.445709101,-0.128757444
1177.055203,2.345996895,0.114496168,-38485.60879,5.832613005,0.094419608
-32874.20337,4.722555559,-0.134670523,43584.29646,2.924297774,-0.34978548
12455.1013,3.686264075,0.472134832,-5466.676632,5.836412714,0.455209669
-7391.183988,2.911783115,0.386921723,-20752.27345,2.718653802,-0.178357052
-22383.81143,0.120374767,-0.211495898,5066.619438,2.98075707,-0.066581162
-34334.53574,6.107115732,-0.322828058,29115.97783,4.968048543,0.219523132
5232.369552,0.956795221,-0.471819821,-23728.88606,2.294316689,-0.193533998
27187.40843,4.672614004,0.157056281,-12429.10391,0.921029225,0.037920705
2769.090891,5.002785941,-0.423732831,27546.10171,4.99649632,0.107515397
-30127.68449,0.388905168,-0.077818905,-32319.91045,6.026649288,0.484447169
-38872.24078,5.548403398,0.423121681,-8815.531452,5.58372601,-0.117815366
-29675.89297,3.848285282,0.430134347,40451.62201,0.978934872,-0.186665207
36916.07927,2.516299101,0.270949685,-34308.87353,2.414615306,-0.440204082
14555.81436,4.510984908,0.130214621,2873.976411,3.710894077,-0.112358483
4264.119221,0.694006015,-0.215419973,-27253.1459,4.563849242,0.03662671
-3219.578509,0.432255841,0.215119933,39465.67976,0.540943904,0.120867828
-468.4014687,0.756189212,-0.034133694,-1154.886945,0.000672434,0.493497941
-29476.71671,2.535789194,0.155938498,-7807.964794,3.83724037,0.495605932
13024.67625,3.716061739,0.019387344,-16165.00898,0.363083423,-0.328790246
37539.2998,1.262231092,-0.458054054,21739.45602,0.15523026,-0.196101286
14449.52394,4.656151861,-0.028296813,48968.80722,4.57127958,-0.232311346
42251.24783,2.339416058,0.390511437,17114.43862,5.239230169,-0.017288061
1505.190129,3.514444374,-0.309573617,41734.04332,2.398469119,0.286571188
-5508.243068,3.813732599,-0.411620831,-20227.85076,5.499250152,-0.312227218
8004.973988,0.070285792,0.318823068,31956.74412,4.355782979,0.383182678
1708.194422,5.333242611,-0.300344811,4381.87002,1.113659599,0.06866967
-42561.12894,4.219172821,0.137751169,-46787.66455,4.10517734,-0.498265894
-32033.19936,2.334934289,0.023893203,-33174.73721,5.329830479,0.255215126
13540.6273,5.269682905,0.487080602,-13287.76785,2.182029413,0.452672287
-5198.203896,3.574364497,-0.201935809,22261.52573,5.081541829,0.46864027
9268.874432,2.410600627,-0.422564188,23326.17359,3.53107885,-0.320217291
32650.61209,3.860844847,0.385246954,-5181.105777,6.237079105,-0.387327468
-35886.66244,3.020303363,0.028851405,-4318.552068,3.264507952,0.330691823
-6743.625067,2.030225809,0.434177871,18682.31502,0.977755795,-0.089329663
5376.100998,0.734030729,-0.315064806,-37567.22966,4.251930343,-0.143977725
29322.11544,2.788927034,0.026531634,33265.96511,0.489267657,0.323500558
28493.91666,0.374489394,0.08652155,-11002.72803,1.756456729,0.160464172
-20832.94409,5.003805097,0.033957867,41799.37034,4.790107991,-0.002322975
16368.81146,2.734683409,-0.104280781,22262.19412,5.497067006,0.397288639
30765.90541,3.278831995,-0.178380634,42348.58173,1.766608239,0.219072634
46256.8917,2.452108611,-0.308284444,-41980.61856,2.231158174,-0.439440876
-30473.58819,3.16743548,0.014861963,1971.544336,4.843409973,0.083263215
25528.29312,0.262581033,0.06729223,-11795.4143,1.545931252,-0.440790009
10753.37792,1.06890952,-0.410902849,-35020.91824,5.778501697,-0.460607815
-26602.53072,0.917610261,-0.432935747,12060.6236,2.204138018,-0.277302538
-16009.45322,0.966402042,0.103801697,-6692.710949,3.771405325,0.020100728
43206.57305,6.156146678,-0.238555177,31701.16673,2.894472636,0.311767019
-27042.80129,1.602089532,0.307336184,-19990.91757,5.841038815,-0.459666177
38064.11283,2.809219463,-0.143286007,-19573.289,4.542372413,0.190255699
-26902.72752,4.662445153,0.337618952,33532.90877,2.067716594,0.325341405
45610.40457,5.017467245,-0.448611008,-33199.64355,1.642962566,-0.346952401
30398.59945,0.0665903,0.325322241,39783.17766,5.403025436,0.130404185
-19264.35112,0.206346473,-0.454920315,42018.02097,2.387385001,0.435550271
35121.88147,5.385237296,0.172500966,11517.91954,1.44087757,-0.418825353
12095.01166,0.295981262,0.0347113,2369.449719,1.534312076,0.31370231
-23802.40913,1.313162656,-0.350163282,-26903.30867,1.372155844,-0.044415844
-12766.32956,5.29125729,0.210772533,-37228.61309,5.349379465,0.494411842
22348.69593,4.271196116,0.378795602,25875.87394,2.947983686,-0.1575329
7706.855425,6.034212636,-0.175259191,-48800.2254,1.218204718,-0.138486459
-42767.81867,6.129703418,0.030804111,3205.794521,5.371897705,0.452600368
-38884.59718,5.631509804,-0.308444924,16489.98506,1.363472885,-0.265128982
10603.04311,5.530585937,0.065603265,16795.13081,1.199619935,0.196952767
